Date,Hour,Name,Type,State,User
20200101,33891,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,33891,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,33891,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,33891,SensorRFIDSofa,Sensor RFID,False,NA
20200101,33891,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,33891,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,33891,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,33891,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,33891,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,33891,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,33891,SensorBase,Sensor RFID,False,NA
20200101,33891,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,33891,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,33891,SensorRFIDArmario,Sensor RFID,False,NA
20200101,33891,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,33891,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,33891,SensorRFIDCama,Sensor RFID,False,NA
20200101,33891,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,33891,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,33891,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,33891,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,33891,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,33891,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,33891,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,33891,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,33891,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,33891,SensorRFIDPia,Sensor RFID,False,NA
20200101,33891,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,33891,SensorRFIDFogao,Sensor RFID,False,NA
20200101,33891,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,33891,Point Light,Lamp,False,NA
20200101,33891,Point Light (1),Lamp,False,NA
20200101,33891,Point Light (2),Lamp,True,Usuario
20200101,33891,Point Light (3),Lamp,False,NA
20200101,33915,SensorRFIDMesa,Sensor RFID,False,NA
20200101,33915,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,33915,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,33915,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,33915,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,33915,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,33915,SensorRFIDSofa,Sensor RFID,False,NA
20200101,33915,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,33915,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,33915,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,33915,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,33915,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,33915,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,33915,SensorBase,Sensor RFID,False,NA
20200101,33915,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,33915,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,33915,SensorRFIDArmario,Sensor RFID,False,NA
20200101,33915,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,33915,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,33915,SensorRFIDCama,Sensor RFID,False,NA
20200101,33915,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,33915,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,33915,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,33915,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,33915,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,33915,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,33915,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,33915,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,33915,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,33915,SensorRFIDPia,Sensor RFID,False,NA
20200101,33915,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,33915,SensorRFIDFogao,Sensor RFID,False,NA
20200101,33915,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,33915,Point Light,Lamp,False,NA
20200101,33915,Point Light (1),Lamp,False,NA
20200101,33915,Point Light (2),Lamp,True,Usuario
20200101,33915,Point Light (3),Lamp,False,NA
20200101,33937,SensorRFIDMesa,Sensor RFID,False,NA
20200101,33937,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,33937,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,33937,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,33937,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,33937,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,33937,SensorRFIDSofa,Sensor RFID,False,NA
20200101,33937,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,33937,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,33937,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,33937,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,33937,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,33937,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,33937,SensorBase,Sensor RFID,False,NA
20200101,33937,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,33937,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,33937,SensorRFIDArmario,Sensor RFID,False,NA
20200101,33937,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,33937,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,33937,SensorRFIDCama,Sensor RFID,False,NA
20200101,33937,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,33937,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,33937,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,33937,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,33937,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,33937,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,33937,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,33937,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,33937,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,33937,SensorRFIDPia,Sensor RFID,False,NA
20200101,33937,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,33937,SensorRFIDFogao,Sensor RFID,False,NA
20200101,33937,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,33937,Point Light,Lamp,False,NA
20200101,33937,Point Light (1),Lamp,False,NA
20200101,33937,Point Light (2),Lamp,True,Usuario
20200101,33937,Point Light (3),Lamp,False,NA
20200101,33960,SensorRFIDMesa,Sensor RFID,False,NA
20200101,33960,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,33960,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,33960,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,33960,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,33960,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,33960,SensorRFIDSofa,Sensor RFID,False,NA
20200101,33960,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,33960,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,33960,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,33960,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,33960,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,33960,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,33960,SensorBase,Sensor RFID,False,NA
20200101,33960,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,33960,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,33960,SensorRFIDArmario,Sensor RFID,False,NA
20200101,33960,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,33960,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,33960,SensorRFIDCama,Sensor RFID,False,NA
20200101,33960,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,33960,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,33960,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,33960,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,33960,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,33960,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,33960,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,33960,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,33960,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,33960,SensorRFIDPia,Sensor RFID,False,NA
20200101,33960,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,33960,SensorRFIDFogao,Sensor RFID,False,NA
20200101,33960,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,33960,Point Light,Lamp,False,NA
20200101,33960,Point Light (1),Lamp,False,NA
20200101,33960,Point Light (2),Lamp,True,Usuario
20200101,33960,Point Light (3),Lamp,False,NA
20200101,33986,SensorRFIDMesa,Sensor RFID,False,NA
20200101,33986,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,33986,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,33986,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,33986,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,33986,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,33986,SensorRFIDSofa,Sensor RFID,False,NA
20200101,33986,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,33986,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,33986,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,33986,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,33986,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,33986,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,33986,SensorBase,Sensor RFID,False,NA
20200101,33986,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,33986,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,33986,SensorRFIDArmario,Sensor RFID,False,NA
20200101,33986,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,33986,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,33986,SensorRFIDCama,Sensor RFID,False,NA
20200101,33986,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,33986,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,33986,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,33986,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,33986,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,33986,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,33986,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,33986,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,33986,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,33986,SensorRFIDPia,Sensor RFID,False,NA
20200101,33986,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,33986,SensorRFIDFogao,Sensor RFID,False,NA
20200101,33986,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,33986,Point Light,Lamp,False,NA
20200101,33986,Point Light (1),Lamp,False,NA
20200101,33986,Point Light (2),Lamp,True,Usuario
20200101,33986,Point Light (3),Lamp,False,NA
20200101,34010,SensorRFIDMesa,Sensor RFID,False,NA
20200101,34010,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,34010,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,34010,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,34010,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,34010,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,34010,SensorRFIDSofa,Sensor RFID,False,NA
20200101,34010,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,34010,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,34010,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,34010,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,34010,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,34010,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,34010,SensorBase,Sensor RFID,False,NA
20200101,34010,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,34010,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,34010,SensorRFIDArmario,Sensor RFID,False,NA
20200101,34010,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,34010,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,34010,SensorRFIDCama,Sensor RFID,False,NA
20200101,34010,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,34010,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,34010,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,34010,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,34010,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,34010,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,34010,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,34010,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,34010,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,34010,SensorRFIDPia,Sensor RFID,False,NA
20200101,34010,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,34010,SensorRFIDFogao,Sensor RFID,False,NA
20200101,34010,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,34010,Point Light,Lamp,False,NA
20200101,34010,Point Light (1),Lamp,False,NA
20200101,34010,Point Light (2),Lamp,True,Usuario
20200101,34010,Point Light (3),Lamp,False,NA
20200101,34035,SensorRFIDMesa,Sensor RFID,False,NA
20200101,34035,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,34035,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,34035,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,34035,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,34035,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,34035,SensorRFIDSofa,Sensor RFID,False,NA
20200101,34035,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,34035,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,34035,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,34035,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,34035,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,34035,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,34035,SensorBase,Sensor RFID,False,NA
20200101,34035,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,34035,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,34035,SensorRFIDArmario,Sensor RFID,False,NA
20200101,34035,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,34035,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,34035,SensorRFIDCama,Sensor RFID,False,NA
20200101,34035,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,34035,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,34035,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,34035,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,34035,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,34035,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,34035,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,34035,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,34035,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,34035,SensorRFIDPia,Sensor RFID,False,NA
20200101,34035,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,34035,SensorRFIDFogao,Sensor RFID,False,NA
20200101,34035,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,34035,Point Light,Lamp,False,NA
20200101,34035,Point Light (1),Lamp,False,NA
20200101,34035,Point Light (2),Lamp,True,Usuario
20200101,34035,Point Light (3),Lamp,False,NA
20200101,34061,SensorRFIDMesa,Sensor RFID,False,NA
20200101,34061,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,34061,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,34061,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,34061,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,34061,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,34061,SensorRFIDSofa,Sensor RFID,False,NA
20200101,34061,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,34061,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,34061,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,34061,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,34061,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,34061,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,34061,SensorBase,Sensor RFID,False,NA
20200101,34061,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,34061,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,34061,SensorRFIDArmario,Sensor RFID,False,NA
20200101,34061,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,34061,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,34061,SensorRFIDCama,Sensor RFID,False,NA
20200101,34061,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,34061,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,34061,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,34061,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,34061,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,34061,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,34061,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,34061,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,34061,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,34061,SensorRFIDPia,Sensor RFID,False,NA
20200101,34061,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,34061,SensorRFIDFogao,Sensor RFID,False,NA
20200101,34061,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,34061,Point Light,Lamp,False,NA
20200101,34061,Point Light (1),Lamp,False,NA
20200101,34061,Point Light (2),Lamp,True,Usuario
20200101,34061,Point Light (3),Lamp,False,NA
20200101,34086,SensorRFIDMesa,Sensor RFID,False,NA
20200101,34086,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,34086,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,34086,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,34086,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,34086,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,34086,SensorRFIDSofa,Sensor RFID,False,NA
20200101,34086,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,34086,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,34086,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,34086,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,34086,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,34086,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,34086,SensorBase,Sensor RFID,False,NA
20200101,34086,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,34086,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,34086,SensorRFIDArmario,Sensor RFID,False,NA
20200101,34086,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,34086,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,34086,SensorRFIDCama,Sensor RFID,False,NA
20200101,34086,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,34086,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,34086,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,34086,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,34086,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,34086,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,34086,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,34086,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,34086,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,34086,SensorRFIDPia,Sensor RFID,False,NA
20200101,34086,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,34086,SensorRFIDFogao,Sensor RFID,False,NA
20200101,34086,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,34086,Point Light,Lamp,False,NA
20200101,34086,Point Light (1),Lamp,False,NA
20200101,34086,Point Light (2),Lamp,True,Usuario
20200101,34086,Point Light (3),Lamp,False,NA
20200101,34111,SensorRFIDMesa,Sensor RFID,False,NA
20200101,34111,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,34111,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,34111,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,34111,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,34111,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,34111,SensorRFIDSofa,Sensor RFID,False,NA
20200101,34111,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,34111,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,34111,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,34111,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,34111,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,34111,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,34111,SensorBase,Sensor RFID,False,NA
20200101,34111,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,34111,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,34111,SensorRFIDArmario,Sensor RFID,False,NA
20200101,34111,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,34111,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,34111,SensorRFIDCama,Sensor RFID,False,NA
20200101,34111,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,34111,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,34111,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,34111,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,34111,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,34111,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,34111,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,34111,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,34111,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,34111,SensorRFIDPia,Sensor RFID,False,NA
20200101,34111,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,34111,SensorRFIDFogao,Sensor RFID,False,NA
20200101,34111,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,34111,Point Light,Lamp,False,NA
20200101,34111,Point Light (1),Lamp,False,NA
20200101,34111,Point Light (2),Lamp,True,Usuario
20200101,34111,Point Light (3),Lamp,False,NA
20200101,34135,SensorRFIDMesa,Sensor RFID,False,NA
20200101,34135,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,34135,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,34135,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,34135,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,34135,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,34135,SensorRFIDSofa,Sensor RFID,False,NA
20200101,34135,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,34135,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,34135,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,34135,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,34135,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,34135,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,34135,SensorBase,Sensor RFID,False,NA
20200101,34135,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,34135,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,34135,SensorRFIDArmario,Sensor RFID,False,NA
20200101,34135,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,34135,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,34135,SensorRFIDCama,Sensor RFID,False,NA
20200101,34135,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,34135,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,34135,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,34135,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,34135,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,34135,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,34135,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,34135,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,34135,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,34135,SensorRFIDPia,Sensor RFID,False,NA
20200101,34135,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,34135,SensorRFIDFogao,Sensor RFID,False,NA
20200101,34135,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,34135,Point Light,Lamp,False,NA
20200101,34135,Point Light (1),Lamp,False,NA
20200101,34135,Point Light (2),Lamp,True,Usuario
20200101,34135,Point Light (3),Lamp,False,NA
20200101,34158,SensorRFIDMesa,Sensor RFID,False,NA
20200101,34158,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,34158,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,34158,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,34158,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,34158,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,34158,SensorRFIDSofa,Sensor RFID,False,NA
20200101,34158,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,34158,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,34158,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,34158,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,34158,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,34158,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,34158,SensorBase,Sensor RFID,False,NA
20200101,34158,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,34158,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,34158,SensorRFIDArmario,Sensor RFID,False,NA
20200101,34158,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,34158,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,34158,SensorRFIDCama,Sensor RFID,False,NA
20200101,34158,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,34158,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,34158,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,34158,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,34158,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,34158,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,34158,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,34158,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,34158,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,34158,SensorRFIDPia,Sensor RFID,False,NA
20200101,34158,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,34158,SensorRFIDFogao,Sensor RFID,False,NA
20200101,34158,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,34158,Point Light,Lamp,False,NA
20200101,34158,Point Light (1),Lamp,False,NA
20200101,34158,Point Light (2),Lamp,True,Usuario
20200101,34158,Point Light (3),Lamp,False,NA
20200101,34184,SensorRFIDMesa,Sensor RFID,False,NA
20200101,34184,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,34184,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,34184,SensorRFIDMesa (3),Sensor RFID,False,NA
